Date,Open,High,Low,Close,Volume
2021-01-29,41445.9,44045.1,41445.9,44045.1,4430000
2021-01-28,42148.4,43764.1,41164.9,41164.9,7030000
2021-01-27,46152.5,46433.5,44185.6,44255.8,3070000
2021-01-26,47416.9,47416.9,46012,46363.2,3580000
2021-01-25,46925.2,47908.7,46503.7,47065.7,4290000
2021-01-22,46152.5,47416.9,45941.7,46995.4,2880000
2021-01-21,45309.5,46222.7,44466.5,46082.2,3190000
2021-01-20,44045.1,44747.5,42288.9,44466.5,5060000
2021-01-19,46363.2,46433.5,43342.6,43553.3,4840000
2021-01-18,47065.7,47065.7,46503.7,46574,1670000
2021-01-15,47065.7,47065.7,46644.2,46784.7,2130000
2021-01-14,46714.5,47065.7,46152.5,46644.2,2450000
2021-01-13,46293,47346.7,46293,46714.5,3600000
2021-01-12,45660.8,46363.2,44958.3,46222.7,3360000
2021-01-11,44888,45450.00,44466.5,45450,2720000
2021-01-08,44255.8,44747.5,43974.8,44466.5,3750000
2021-01-07,43974.8,44185.6,43483.1,43904.6,2970000
2021-01-06,44326.1,44677.3,43764.1,43834.3,2480000
2021-01-05,42148.4,44607.00,42007.9,44045.1,3220000
2021-01-04,41867.4,42288.9,41656.7,42288.9,2970000
2020-12-31,40813.7,41586.4,40743.4,41516.2,2810000
2020-12-30,41375.7,41375.7,40813.7,40813.7,1660000
2020-12-29,40673.2,41305.4,40462.4,41164.9,3000000
2020-12-28,40673.2,41164.9,40392.2,40673.2,3030000
2020-12-25,40041,40462.4,39760,40462.4,2240000
2020-12-24,40392.2,40602.9,39619.5,40041,3290000
2020-12-23,40954.2,41164.9,40181.5,40392.2,1920000
2020-12-22,40322,41094.7,40111.2,40813.7,3560000
2020-12-21,40251.7,40602.9,40111.2,40392.2,3180000
2020-12-18,39689.7,40111.2,39689.7,39970.7,2120000
2020-12-17,39970.7,40111.2,39338.5,39689.7,4960000
2020-12-16,40181.5,40392.2,40041,40111.2,2750000
2020-12-15,40392.2,40462.4,39760,39830.2,3680000
2020-12-14,40041,40743.4,39970.7,40181.5,1990000
2020-12-11,39760,40041.00,39549.2,40041,2420000
2020-12-10,40041,40532.7,39689.7,39689.7,2920000
2020-12-09,39549.2,40602.9,39479,40392.2,4140000
2020-12-08,39127.8,39760.00,38987.3,39479,3170000
2020-12-07,39268.2,39338.5,38987.3,39127.8,2010000
2020-12-04,38917,39268.2,38917,39127.8,1910000
2020-12-03,38987.3,39127.8,38706.3,39057.5,2250000
2020-12-02,38636,39127.8,38636,39057.5,2910000
2020-12-01,38636,38917.00,38495.5,38776.5,4730000
2020-11-30,39830.2,39830.2,38917,38917,3810000
2020-11-27,39268.2,39479.00,39057.5,39479,2740000
2020-11-26,38987.3,39338.5,38495.5,39127.8,2260000
2020-11-25,39549.2,39549.2,38776.5,38776.5,2530000
2020-11-24,39268.2,39689.7,38636,39057.5,4150000
2020-11-23,38776.5,39479.00,38355,39268.2,3900000
2020-11-20,38706.3,39268.2,38636,38776.5,2540000
2020-11-19,38144.3,39338.5,37933.5,38706.3,6870000
2020-11-18,38144.3,38144.3,37722.8,37933.5,2420000
2020-11-17,37652.6,38003.8,37231.1,37933.5,3470000
2020-11-16,37933.5,38214.5,37231.1,37441.8,5120000
2020-11-13,37793.1,37793.1,37582.3,37793.1,1820000
2020-11-12,37231.1,37582.3,37160.8,37582.3,1700000
2020-11-11,37512.1,37512.1,37020.3,37231.1,2300000
2020-11-10,37933.5,37933.5,37231.1,37231.1,2400000
2020-11-09,37090.6,37512.1,37020.3,37512.1,2780000
2020-11-06,36809.6,37090.6,36598.8,36809.6,1360000
2020-11-05,37020.3,37512.1,36528.6,36528.6,1800000
2020-11-04,37231.1,37441.8,36879.8,37231.1,1890000
2020-11-03,36458.4,37160.8,36317.9,37090.6,3540000
2020-11-02,36177.4,36317.9,35966.6,36317.9,1200000
2020-10-30,36107.1,36177.4,35474.9,36177.4,2030000
2020-10-29,35404.6,36036.9,35264.1,35755.9,3750000
2020-10-28,36528.6,36809.6,35615.4,35615.4,4960000
2020-10-27,37160.8,37371.6,36598.8,36598.8,4400000
2020-10-26,37863.3,38284.8,37090.6,37090.6,5320000
2020-10-23,38074,38284.8,37582.3,37863.3,3650000
2020-10-22,37090.6,37933.5,36950.1,37933.5,3240000
2020-10-21,37371.6,38284.8,37090.6,37090.6,4560000
2020-10-20,37301.3,37441.8,36879.8,37371.6,2600000
2020-10-19,37652.6,37793.1,37231.1,37441.8,3220000
2020-10-16,35966.6,37863.3,35755.9,37371.6,7960000
2020-10-15,35966.6,36107.1,35615.4,35966.6,2660000
2020-10-14,35685.6,36107.1,35404.6,35826.1,3330000
2020-10-13,35755.9,35826.1,35474.9,35615.4,1690000
2020-10-12,35755.9,36107.1,35545.1,35755.9,2140000
2020-10-09,35826.1,35966.6,35685.6,35685.6,1620000
2020-10-08,35474.9,36177.4,35334.4,35896.4,4230000
2020-10-07,35264.1,35615.4,35264.1,35404.6,2060000
2020-10-06,35685.6,35755.9,35334.4,35474.9,2100000
2020-10-05,35404.6,35685.6,35053.4,35474.9,2070000
2020-10-02,35685.6,35896.4,34421.2,35334.4,2690000
2020-10-01,35264.1,35685.6,35264.1,35685.6,1250000
2020-09-30,35264.1,35404.6,34948,35123.7,3450000
2020-09-29,36107.1,36107.1,35264.1,35264.1,2620000
2020-09-28,35755.9,36036.9,35545.1,35896.4,1810000
2020-09-25,35615.4,35685.6,35123.7,35685.6,1660000
2020-09-24,35615.4,35826.1,35264.1,35474.9,2390000
2020-09-23,36036.9,36177.4,35685.6,35896.4,2480000
2020-09-22,35685.6,36036.9,35545.1,36036.9,2250000
2020-09-21,36036.9,36317.9,35966.6,35966.6,2110000
2020-09-18,35193.9,36107.1,35123.7,35966.6,4560000
2020-09-17,35334.4,35474.9,35053.4,35123.7,2160000
2020-09-16,35123.7,35685.6,35123.7,35474.9,2650000
2020-09-15,34772.4,35123.7,34631.9,35123.7,2630000
2020-09-14,34596.8,34772.4,34491.4,34631.9,1560000
2020-09-11,34421.2,34561.7,34315.8,34526.6,1200000
2020-09-10,34772.4,34983.2,34491.4,34561.7,1390000
2020-09-09,34175.3,34772.4,34140.2,34561.7,2060000
2020-09-08,34245.6,34772.4,34069.9,34772.4,2250000
2020-09-07,35088.5,35123.7,34069.9,34069.9,3130000
2020-09-04,34772.4,35123.7,34772.4,35123.7,2120000
2020-09-03,35404.6,35474.9,35053.4,35404.6,3150000
2020-09-01,34772.4,35474.9,34667,35053.4,2430000
2020-08-31,35053.4,35334.4,34667,34772.4,2680000
2020-08-28,35264.1,35896.4,35053.4,35053.4,5530000
2020-08-27,33894.3,35193.9,33894.3,35018.3,5140000
2020-08-26,34280.7,34315.8,33859.2,33999.7,1830000
2020-08-25,34140.2,34386.1,34105.1,34315.8,4560000
2020-08-24,33683.6,34140.2,33613.3,34034.8,4890000
2020-08-21,33191.9,33367.5,33156.7,33297.2,1740000
2020-08-20,32946,33332.3,32910.9,33051.4,2520000
2020-08-19,32946,33051.4,32770.4,32910.9,1210000
2020-08-18,33016.2,33121.6,32875.7,32910.9,862780
2020-08-17,32946,33016.2,32665,33016.2,1450000
2020-08-14,33082.1,33150.8,32635,32875.7,2250000
2020-08-13,32806.9,32978.9,32669.4,32978.9,2360000
2020-08-12,32394.3,32669.4,32256.7,32669.4,1700000
2020-08-11,32635,32635.00,32325.5,32325.5,1670000
2020-08-10,32566.2,32875.7,32394.3,32463.1,1600000
2020-08-07,32187.9,32875.7,32187.9,32394.3,1770000
2020-08-06,32325.5,32497.4,32119.2,32187.9,1590000
2020-08-05,31981.6,32428.7,31809.7,32325.5,1830000
2020-08-04,31981.6,32187.9,31775.3,32016,1450000
2020-08-03,30606.1,31568.9,30606.1,31568.9,1920000
2020-07-31,30262.2,31087.5,30262.2,30606.1,1530000
2020-07-30,30674.8,31053.1,30674.8,31053.1,844890
2020-07-29,30537.3,30881.2,30124.6,30640.4,2140000
2020-07-28,30537.3,31500.2,30365.3,31431.4,2700000
2020-07-27,31309.8,31936.00,30335.7,30405.3,4520000
2020-07-24,32979.7,33084.00,31588.1,31936,4380000
2020-07-23,32979.7,33223.2,32770.9,33223.2,1270000
2020-07-22,33397.1,33397.1,32910.1,32979.7,1130000
2020-07-21,33049.3,33362.4,32875.3,33258,1300000
2020-07-20,33466.7,33536.3,32944.9,32979.7,2830000
2020-07-17,33745,33745.00,33466.7,33466.7,1810000
2020-07-16,33779.8,33919.00,33675.5,33814.6,1460000
2020-07-15,33884.2,34058.1,33675.5,33814.6,2090000
2020-07-14,33605.9,33988.6,33605.9,33779.8,2140000
2020-07-13,33397.1,34058.1,33223.2,33849.4,3670000
2020-07-10,33466.7,33571.1,33049.3,33258,1610000
2020-07-09,33327.6,33675.5,33258,33640.7,3170000
2020-07-08,32910.1,33327.6,32910.1,33188.4,2030000
2020-07-07,32701.4,33327.6,32701.4,33014.5,3780000
2020-07-06,32353.5,32666.6,32214.3,32562.2,1500000
2020-07-03,32353.5,32353.5,32075.2,32179.5,731070
2020-07-02,32214.3,32214.3,31970.8,32110,744040
2020-07-01,32005.6,32214.3,31866.4,32144.8,1200000
2020-06-30,32110,32283.9,31588.1,31762.1,2200000
2020-06-29,32423.1,32423.1,31901.2,32040.4,1770000
2020-06-26,32562.2,32805.7,32492.6,32597,831970
2020-06-25,32457.9,32770.9,32423.1,32562.2,1010000
2020-06-24,33327.6,33362.4,32736.2,32840.5,837660
2020-06-23,32666.6,33675.5,32527.4,33084,2340000
2020-06-22,32701.4,32701.4,32597,32701.4,1090000
2020-06-19,32423.1,32701.4,32423.1,32701.4,1030000
2020-06-18,32214.3,32492.6,32110,32423.1,1140000
2020-06-17,32492.6,32527.4,32179.5,32249.1,1090000
2020-06-16,32423.1,32562.2,32214.3,32423.1,1520000
2020-06-15,33397.1,33397.1,31936,32005.6,1670000
2020-06-12,31309.8,32701.4,31309.8,32701.4,4340000
2020-06-11,33953.8,33953.8,32005.6,32005.6,5900000
2020-06-10,34092.9,34092.9,33675.5,33953.8,1800000
2020-06-09,34510.4,34545.2,34023.3,34058.1,2060000
2020-06-08,34092.9,34788.7,34092.9,34336.4,5680000
2020-06-05,33675.5,33884.2,33501.5,33884.2,1710000
2020-06-04,34023.3,34023.3,33675.5,33675.5,1740000
2020-06-03,33397.1,34058.1,33327.6,33849.4,2610000
2020-06-02,33605.9,33745.00,33397.1,33397.1,2010000
2020-06-01,33397.1,33640.7,33397.1,33605.9,1790000
2020-05-29,33397.1,33466.7,33049.3,33362.4,1860000
2020-05-28,33536.3,33814.6,33397.1,33397.1,1650000
2020-05-27,34023.3,34371.2,33397.1,33397.1,2900000
2020-05-26,33745,33953.8,33640.7,33953.8,2230000
2020-05-25,33745,33814.6,33258,33710.2,2810000
2020-05-22,34092.9,34092.9,33710.2,33710.2,2390000
2020-05-21,34023.3,34301.7,33988.6,34301.7,2770000
2020-05-20,34092.9,34092.9,33779.8,34023.3,1720000
2020-05-19,34232.1,34580.00,33814.6,34266.9,3970000
2020-05-18,33049.3,33640.7,32979.7,33640.7,2760000
2020-05-15,33605.9,34023.3,33223.2,33397.1,3350000
2020-05-14,34058.1,34162.5,33745,33884.2,3580000
2020-05-13,33049.3,34475.6,32979.7,34336.4,9460000
2020-05-12,32148.9,32387.00,31910.7,32387,4490000
2020-05-11,32148.9,32387.00,31732.1,32148.9,3360000
2020-05-08,31910.7,32803.7,31910.7,31970.3,5690000
2020-05-07,31553.5,31851.2,31196.3,31851.2,3220000
2020-05-06,30362.8,31613.1,30362.8,31494,5510000
2020-05-05,30243.7,30362.8,30005.6,30303.3,1080000
2020-05-04,29886.5,30303.3,29648.4,30065.1,1420000
2020-04-29,30243.7,30601.00,30065.1,30243.7,2140000
2020-04-28,30184.2,30243.7,29886.5,30184.2,1550000
2020-04-27,30660.5,30660.5,30065.1,30184.2,2250000
2020-04-24,30303.3,30481.9,29827,30362.8,2240000
2020-04-23,31017.7,31077.2,30362.8,30362.8,2160000
2020-04-22,29053,30481.9,28993.5,30422.4,3880000
2020-04-21,30065.1,30303.3,29112.6,29350.7,5930000
2020-04-20,30898.6,30958.2,30184.2,30541.4,3550000
2020-04-17,30481.9,30541.4,29886.5,30481.9,4180000
2020-04-16,29588.9,30243.7,29350.7,29946.1,2390000
2020-04-15,30065.1,30243.7,29678.2,29827,3500000
2020-04-14,28338.6,29469.8,27981.4,29469.8,6460000
2020-04-13,27624.2,27981.4,27445.6,27683.7,1990000
2020-04-10,27743.3,27981.4,27326.5,27624.2,2990000
2020-04-09,27981.4,28338.6,27683.7,27892.1,3400000
2020-04-08,27445.6,28011.2,27237.2,27892.1,2500000
2020-04-07,28279.1,28398.2,27683.7,28160,3910000
2020-04-06,27386.1,28279.1,27088.4,28279.1,4320000
2020-04-03,25600,26582.3,25421.4,26552.6,3290000
2020-04-01,24290.3,25719.1,24290.3,25183.3,2310000
2020-03-31,24707,25242.8,23873.5,24468.9,2640000
2020-03-30,24111.6,24468.9,23873.5,24052.1,3420000
2020-03-27,26433.5,26433.5,25540.5,25659.6,4180000
2020-03-26,27088.4,27296.8,26314.4,26314.4,3740000
2020-03-25,27386.1,27624.2,26880,27386.1,3380000
2020-03-24,26790.7,26790.7,25897.7,26493,3480000
2020-03-23,27445.6,27921.9,26433.5,26433.5,4490000
2020-03-20,28695.8,28725.6,28189.8,28398.2,2050000
2020-03-19,28338.6,28636.3,28338.6,28398.2,2060000
2020-03-18,29172.1,29231.7,28785.1,28814.9,2610000
2020-03-17,27981.4,28874.4,27683.7,28874.4,3930000
2020-03-16,28666.1,29588.9,28279.1,28338.6,3010000
2020-03-13,26969.3,29767.5,26909.8,28666.1,4630000
2020-03-12,28934,29350.7,28160,28636.3,6320000
2020-03-11,30958.2,31255.8,29469.8,30243.7,4370000
2020-03-10,30362.8,30958.2,29946.1,30779.6,3220000
2020-03-09,30481.9,30958.2,29946.1,29946.1,7510000
2020-03-06,32267.9,32327.5,31851.2,32148.9,2070000
2020-03-05,33041.9,33280.00,32506.1,32506.1,2060000
2020-03-04,33041.9,33041.9,32684.7,33041.9,2640000
2020-03-03,33458.6,33934.9,33161,33280,1890000
2020-03-02,32803.7,33458.6,32625.1,33161,2840000
2020-02-28,32744.2,33161.00,32506.1,32803.7,3380000
2020-02-27,32744.2,33637.2,32506.1,33339.6,4650000
2020-02-26,31791.7,32863.3,31553.5,32744.2,5110000
2020-02-25,31017.7,32148.9,30958.2,32148.9,2230000
2020-02-24,31613.1,32089.3,31255.8,31255.8,3590000
2020-02-21,33280,33280.00,32565.6,32565.6,2310000
2020-02-20,33399.1,33577.7,33041.9,33220.5,1240000
2020-02-19,33280,33458.6,33041.9,33161,1080000
2020-02-18,32387,33339.6,32327.5,33339.6,2790000
2020-02-17,32506.1,32506.1,32148.9,32267.9,1150000
2020-02-14,32208.4,32446.5,32148.9,32446.5,1400000
2020-02-13,32208.4,32446.5,31970.3,32327.5,1640000
2020-02-12,32029.8,32565.6,31970.3,32208.4,1750000
2020-02-11,31494,31970.3,31374.9,31910.7,1720000
2020-02-10,31196.3,31553.5,31017.7,31315.4,1170000
2020-02-07,31553.5,31851.2,31434.4,31732.1,1930000
2020-02-06,31255.8,31910.7,30839.1,31910.7,2710000
2020-02-05,31136.8,31434.4,30958.2,30958.2,2620000
2020-02-04,31196.3,31196.3,30362.8,30839.1,2620000
2020-02-03,29529.3,31255.8,29172.1,30660.5,5720000
2020-01-31,32148.9,32684.7,30958.2,30958.2,6540000
